Date,NDVI,RCC,YCC,BCC,ExG,PAR,NDWI,LST_K,bloom_tag,season_tag
2016-01-01,0.2878378449089884,0.0,0.0,0.0,0.0,4.774637096774194,,,,
2016-01-03,0.2869828474791372,0.0,0.0,0.0,0.0,4.744055895439378,,,,
2016-01-05,0.286127850049286,0.0,0.0,0.0,0.0,4.72234506594629,,,,
2016-01-07,0.2852728526194348,0.0,0.0,0.0,0.0,4.709504608294932,,,,
2016-01-09,0.2844178551895836,0.0,0.0,0.0,0.0,4.705534522485302,,,,
2016-01-11,0.2835628577597324,0.0,0.0,0.0,0.0,4.710434808517402,,,,
2016-01-13,0.2827078603298812,0.0,0.0,0.0,0.0,4.724205466391229,,,,
2016-01-15,0.28185286290003,0.0,0.0,0.0,0.0,4.746846496106786,,,,
2016-01-17,0.2809978654701788,0.0,0.0,0.0,0.0,4.778357897664072,,,,
2016-01-19,0.2796175021277103,0.0,0.0,0.0,0.0,4.818739671063087,,,,
2016-01-21,0.2782371387852417,0.0,0.0,0.0,0.0,4.867991816303831,,,,
2016-01-23,0.2768567754427732,0.0,0.0,0.0,0.0,4.926114333386303,,,,
2016-01-25,0.2754764121003047,0.0,0.0,0.0,0.0,4.993107222310504,,,,
2016-01-27,0.2740960487578362,0.0,0.0,0.0,0.0,5.068970483076434,,,,
2016-01-29,0.2727156854153677,0.0,0.0,0.0,0.0,5.153704115684094,,,,
2016-01-31,0.2713353220728992,0.0,0.0,0.0,0.0,5.380162946428403,,,,
2016-02-02,0.2699549587304307,0.0,0.0,0.0,0.0,5.486107142856971,,,,
2016-02-04,0.2687834212857214,0.0,0.0,0.0,0.0,5.584109374999824,,,,
2016-02-06,0.2676118838410122,0.0,0.0,0.0,0.0,5.719401785714107,,,,
2016-02-08,0.266440346396303,0.0,0.0,0.0,0.0,5.930303571428384,,,,
2016-02-10,0.2652688089515937,0.0,0.0,0.0,0.0,6.133866071428378,,,,
2016-02-12,0.2640972715068845,0.0,0.0,0.0,0.0,6.39050669642837,,,,
2016-02-14,0.2629257340621753,0.0,0.0,0.0,0.0,6.563953124999793,,,,
2016-02-16,0.2617541966174661,0.0,0.0,0.0,0.0,6.592091517856936,,,,
2016-02-18,0.2605826591727568,0.0,0.0,0.0,0.0,6.740165178571216,,,,
2016-02-20,0.2610674209764859,0.0,0.0,0.0,0.0,6.725341517856929,,,,
2016-02-22,0.261552182780215,0.0,0.0,0.0,0.0,6.816374999999786,,,,
2016-02-24,0.2620369445839441,0.0,0.0,0.0,0.0,7.04739732142835,,,,
2016-02-26,0.2625217063876732,0.0,0.0,0.0,0.0,7.2644464285711985,,,,
2016-02-28,0.2630064681914023,0.0,0.0,0.0,0.0,7.431283482142624,,,,
2016-03-01,0.2634912299951313,0.0,0.0,0.0,0.0,7.657888392856903,,,,
2016-03-03,0.2639759917988604,0.0,0.0,0.0,0.0,7.890330357142611,,,,
2016-03-05,0.2644607536025895,0.0,0.0,0.0,0.0,8.187321428571172,,,,
2016-03-07,0.2645619370024878,0.0,0.0,0.0,0.0,8.399874999999735,,,,
2016-03-09,0.2646631204023861,0.0,0.0,0.0,0.0,8.535640624999735,,,,
2016-03-11,0.2647643038022844,0.0,0.0,0.0,0.0,8.768024553571156,,,,
2016-03-13,0.2648654872021828,0.0,0.0,0.0,0.0,9.010080357142575,,,,
2016-03-15,0.2649666706020811,0.0,0.0,0.0,0.0,9.245167410713997,,,,
2016-03-17,0.2650678540019794,0.0,0.0,0.0,0.0,9.335216517856848,,,,
2016-03-19,0.2651690374018777,0.0,0.0,0.0,0.0,9.588448660713984,,,,
2016-03-21,0.265270220801776,0.0,0.0,0.0,0.0,9.661024553571126,,,,
2016-03-23,0.2642806108721665,0.0,0.0,0.0,0.0,9.86291964285683,,,,
2016-03-25,0.2632910009425569,0.0,0.0,0.0,0.0,10.145337053571112,,,,
2016-03-27,0.2623013910129473,0.0,0.0,0.0,0.0,10.28814508928539,,,,
2016-03-29,0.2613117810833378,0.0,0.0,0.0,0.0,10.400390624999677,,,,
2016-03-31,0.2603221711537283,0.0,0.0,0.0,0.0,10.547700892856811,,,,
2016-04-02,0.2593325612241187,0.0,0.0,0.0,0.0,10.66433258928538,,,,
2016-04-04,0.2583429512945092,0.0,0.0,0.0,0.0,10.747808035713946,,,,
2016-04-06,0.2573533413648996,0.0,0.0,0.0,0.0,10.80893749999966,,,,
2016-04-08,0.2565295643514288,0.0,0.0,0.0,0.0,10.8981227678568,,,,
2016-04-10,0.255705787337958,0.0,0.0,0.0,0.0,10.947078124999656,,,,
2016-04-12,0.2548820103244872,0.0,0.0,0.0,0.0,10.827504464285374,,,,
