Date,NDVI,RCC,YCC,BCC,ExG,PAR,NDWI,LST_K,bloom_tag,season_tag
2016-01-01,0.2931160230795107,0.3655225236389532,0.6956146848637732,0.3043853151362271,-0.0080134959713734,4.173556451612903,-0.1710343190073328,38994.73985178808,EOB,
2016-01-03,0.2934077468286273,0.3656694919811972,0.6958300199012138,0.3041699800987864,-0.007866414280533,4.077040878754171,-0.1704911447576337,38866.04877118309,,
2016-01-05,0.2936994705777439,0.3658178767382447,0.6960440124462067,0.3039559875537934,-0.0077256404227673,3.998541951374543,-0.1700056597534887,38758.47170278553,,
2016-01-07,0.2939911943268605,0.3659676779100956,0.6962566624987521,0.303743337501248,-0.0075911743980761,3.938059669474019,-0.1695778639948979,38672.00864659537,,
2016-01-09,0.2942829180759772,0.3661188954967501,0.6964679700588499,0.3035320299411503,-0.0074630162064594,3.895594033052598,-0.1692077574818613,38606.65960261263,,
2016-01-11,0.2945746418250937,0.3662715294982082,0.6966779351264999,0.3033220648735001,-0.0073411658479174,3.871145042110281,-0.1688953402143788,38562.4245708373,,
2016-01-13,0.2948663655742103,0.3664255799144696,0.6968865577017024,0.3031134422982977,-0.0072256233224498,3.864712696647068,-0.1686406121924505,38539.30355126938,,
2016-01-15,0.295158089323327,0.3665810467455346,0.6970938377844572,0.3029061622155428,-0.0071163886300569,3.876296996662959,-0.1684435734160764,38537.29654390888,,
2016-01-17,0.2954498130724436,0.3667379299914031,0.6972997753747644,0.3027002246252356,-0.0070134617707385,3.905897942157953,-0.1683042238852564,38556.40354875579,,
2016-01-19,0.2936559801502727,0.3668962296520751,0.6975043704726239,0.302495629527376,-0.0069168427444946,3.9535155331320513,-0.1682225635999906,38596.62456581011,,
2016-01-21,0.2918621472281018,0.3670559457275505,0.6977076230780359,0.302292376921964,-0.0068265315513254,4.019149769585253,-0.168198592560279,38657.95959507185,,
2016-01-23,0.2900683143059309,0.3672170782178295,0.6979095331910001,0.3020904668089997,-0.0067425281912307,4.102800651517559,-0.1682323107661215,38740.408636541,,
2016-01-25,0.28827448138376,0.367379627122912,0.6981101008115168,0.3018898991884829,-0.0066648326642105,4.204468178928968,-0.1683237182175182,38843.97169021756,,
2016-01-27,0.286480648461589,0.367543592442798,0.6983093259395858,0.3016906740604139,-0.0065934449702649,4.324152351819481,-0.1684728149144691,38968.64875610154,,
2016-01-29,0.2846868155394181,0.3677089741774875,0.6985072085752073,0.3014927914247924,-0.0065283651093939,4.461853170189098,-0.1686796008569741,39114.439834192926,,
2016-01-31,0.2828929826172472,0.3680190209633399,0.6988890430400303,0.301110956959938,-0.0063734704899077,4.77770982142842,-0.1690727345243393,39324.53588749037,,
2016-02-02,0.2810991496950763,0.3682441077253758,0.6991651206973442,0.3008348793026242,-0.0062618019273325,5.070823660714126,-0.1694222140346609,39486.06509930349,,
2016-02-04,0.2788135903497666,0.3684631998391546,0.699429282567316,0.3005707174326523,-0.0061635460026191,5.325421874999831,-0.1773437201684358,40138.2725119011,,
2016-02-06,0.2765280310044569,0.368672040657351,0.6996769317869922,0.300323068212976,-0.0060790637897507,5.633712053571252,-0.1825492143995857,40636.77280427228,,
2016-02-08,0.2742424716591473,0.36886637353264,0.699903471493419,0.3000965285065492,-0.0060087163627108,5.9006830357141,-0.1852273879279623,40987.055000025735,,
2016-02-10,0.2719569123138375,0.3690419418176964,0.7001043048236427,0.2998956951763254,-0.0059528647954828,6.200232142856947,-0.1855669319534175,41194.60812277012,,
2016-02-12,0.2696713529685278,0.3691944888651952,0.7002748349147097,0.2997251650852586,-0.00591187016205,6.544368303571223,-0.1837565376758029,41264.921196114126,,
2016-02-14,0.2673857936232182,0.3693197580278111,0.7004104649036661,0.2995895350963022,-0.0058860935363959,6.877026785714069,-0.1799848962949703,41203.48324366644,,
2016-02-16,0.2651002342779085,0.369468803084936,0.7005548173365989,0.2994451826633694,-0.0059103182242902,7.16449553571406,-0.1744569420449858,41167.46665172712,,
2016-02-18,0.2628146749325988,0.3695988176978966,0.7006696878836471,0.2993303121163211,-0.0059609140472591,7.263774553571199,-0.1673500452230669,41056.64173657448,,
2016-02-20,0.266237134950863,0.3699550891757462,0.7006613965737774,0.299338603426191,-0.0069136404801219,7.359515624999768,-0.1521390405170142,40671.08690511022,,
2016-02-22,0.2696595949691273,0.3701938762991401,0.7006495881280169,0.2993504118719515,-0.0075707838963579,7.532508928571193,-0.1382138183663911,40304.58938240977,,
2016-02-24,0.2730820549873916,0.3703185439458253,0.7006281980738573,0.299371801926111,-0.0079564987470218,7.497100446428337,-0.1255857542141866,39960.00083998191,,
2016-02-26,0.2765045150056558,0.3703324569935489,0.7005911619387902,0.2994088380611782,-0.0080949394831682,7.619689732142616,-0.1142662235033894,39640.17294933539,,
2016-02-28,0.2799269750239201,0.3702389803200578,0.700532415250307,0.2994675847496614,-0.0080102605558519,7.867200892856896,-0.1042666016769885,39347.957381979,,
2016-03-01,0.2833494350421843,0.370041478803099,0.700445893535899,0.2995541064640695,-0.0077266164161274,7.899486607142609,-0.0955982641779727,39086.20580942148,,
2016-03-03,0.2867718950604486,0.3698689182519041,0.700520112769895,0.2994798872300736,-0.0070941120235566,7.91455580357118,-0.0882168776981677,38701.630491759934,,
2016-03-05,0.2901943550787129,0.3696371235010641,0.7006133918047179,0.2993866081952506,-0.0062582090505377,8.007997767856892,-0.0821726449919792,38305.90753875977,,
2016-03-07,0.3059614988045119,0.3696425828795815,0.7011201848232307,0.2988798151767379,-0.0049624058971916,8.074162946428315,-0.0831103529900104,38539.462213515246,,
2016-03-09,0.3217286425303109,0.3694926122228649,0.7014943038284186,0.2985056961715499,-0.0036076460813858,8.1783928571426,-0.0833190159944829,38524.42460304312,,
2016-03-11,0.3374957862561099,0.3692006468714766,0.7017438678221234,0.2982561321778452,-0.0022074501051729,8.343955357142592,-0.0829580143207717,38277.63445169155,,
2016-03-13,0.3532629299819089,0.3687801221659785,0.7018769958061869,0.2981230041937816,-0.0007753384706055,8.407488839285453,-0.082186728284252,37815.9315038087,,BOS
